gx,gy,gz
0.24142137,1.4006975,0.23595414
0.28906882,1.1343604,0.168759
0.2719646,0.86924523,0.11378119
0.24264312,0.6346732,0.07102066
0.20599122,0.436753,0.03314705
0.15223512,0.19485056,-0.01694386
0.20354776,0.03358229,-0.05970439
0.25730386,0.004260781,-0.046265364
0.21943024,-0.021395538,-0.026717696
0.1216919,-0.06171261,0.012377646
0.028840449,-0.08981238,0.053916447
-0.004146244,-0.13745984,0.06735548
0.012957968,-0.15212059,0.06491201
0.039836016,-0.13379465,0.035590507
0.041057747,-0.12890774,0.02337321
0.000740673,-0.110581785,0.016042834
-0.049350232,-0.0861472,0.008712458
-0.08233693,-0.08126028,0.002603811
-0.07745001,-0.05926915,-0.01938732
-0.043241587,-0.058047425,-0.030382885
-0.03591121,-0.056825694,-0.03649153
-0.021250457,-0.01650862,-0.03771326
-0.045685045,0.00670424,-0.03282634
-0.06767617,0.012812887,-0.026717696
-0.03835467,0.00792597,-0.021830779
0.015401427,0.012812887,-0.015722131
0.014179695,0.02503018,-0.015722131
-0.024915645,0.03113883,-0.012056943
-0.051793694,0.00670424,-0.003504837
-0.023693915,-0.000626137,-0.007170025
0.039836016,0.012812887,-0.01938732
0.069157526,0.02747364,-0.012056943
0.023953531,0.011591158,-0.009613484
-0.027359104,-0.004291325,0.000160352
-0.031024292,-0.017730348,0.002603811
0.009292778,-0.021395538,-0.001061378
0.04227948,-0.029947642,-0.013278673
0.019066613,-0.029947642,-0.025495967
-0.03468948,-0.045830127,-0.03771326
-0.06278926,-0.048273586,-0.03649153
-0.0603458,-0.031169374,-0.045043636
-0.076228276,-0.020173807,-0.042600177
-0.06767617,-0.033612832,-0.047487095
-0.04201986,-0.045830127,-0.042600177
-0.03468948,-0.04094321,-0.046265364
-0.050571963,-0.039721478,-0.03649153
-0.05790234,-0.050717045,-0.025495967
-0.039576396,-0.050717045,-0.014500402
-0.016363539,-0.03605629,-0.005948295
-0.009033162,-0.032391105,0.002603811
-0.006589703,-0.03605629,0.002603811
0.003184132,-0.01650862,0.000160352
-0.002924513,-0.010399972,-0.002283107
-0.032246023,-0.01528689,-0.010835214
-0.048128504,-0.023838997,-0.013278673
-0.03591121,-0.028725915,-0.009613484
-0.015141809,-0.03849975,-0.005948295
-0.017585268,-0.039721478,-0.002283107
-0.011476621,-0.032391105,-0.005948295
0.014179695,-0.032391105,0.001382081
0.023953531,-0.01528689,-0.001061378
0.01173624,0.003039052,-0.001061378
-0.011476621,0.022586722,0.006268999
-0.009033162,0.020143263,0.011155916
0.026396994,0.03113883,0.016042834
0.045944665,0.043356124,0.008712458
0.032505643,0.029917099,-0.002283107
0.037392553,0.022586722,0.001382081
0.037392553,0.02503018,0.011155916
0.028840449,0.014034617,0.006268999
0.00807105,0.00792597,0.008712458
-0.005367976,0.015256346,0.012377646
-0.010254892,0.010369428,0.012377646
0.014179695,0.005482511,0.013599375
0.043501202,0.017699804,0.008712458
0.044722933,0.020143263,0.00504727
-0.004146244,0.009147699,0.002603811
-0.03468948,-0.000626137,0.014821105
-0.021250457,-0.003069595,0.02337321
-0.002924513,-0.011621702,0.02337321
0.021510076,-0.023838997,0.018486293
0.027618717,-0.03483456,0.008712458
0.016623158,-0.027504187,0.00382554
0.005627591,-0.026282456,0.00504727
0.009292778,-0.011621702,0.008712458
-0.007811433,-0.001847866,0.000160352
-0.01392008,0.003039052,-0.004726566
-0.03835467,-0.006734784,-0.012056943
-0.03835467,-0.01650862,-0.01694386
0.00807105,-0.004291325,-0.008391755
0.022731803,0.000595593,-0.001061378
0.010514509,-0.011621702,0.00504727
-0.026137374,-0.01650862,0.00504727
-0.032246023,-0.017730348,0.008712458
-0.005367976,-0.017730348,0.012377646
0.021510076,-0.01650862,0.011155916
0.034949098,-0.009178243,0.001382081
0.00807105,-0.001847866,-0.005948295
-0.029802563,-0.005513054,-0.012056943
-0.03468948,-0.017730348,-0.004726566
-0.006589703,0.001817322,0.006268999
0.017844886,0.009147699,0.00504727
0.025175262,0.011591158,0.008712458
0.022731803,0.018921535,0.00504727
0.010514509,0.00792597,-0.005948295
0.020288344,0.000595593,0.002603811
0.015401427,-0.000626137,0.002603811
0.001962405,-0.004291325,0.00382554
-0.006589703,-0.009178243,0.006268999
-0.012698351,-0.017730348,0.00504727
0.005627591,-0.017730348,0.00382554
0.03128391,-0.009178243,0.000160352
0.014179695,-0.010399972,-0.002283107
-0.016363539,-0.010399972,0.002603811
-0.027359104,-0.01650862,0.013599375
0.000740673,-0.01406516,0.022151481
0.014179695,-0.011621702,0.02581667
-0.007811433,-0.025060724,0.020929752
-0.020028727,-0.027504187,0.022151481
-0.007811433,-0.025060724,0.019708022
0.010514509,-0.017730348,0.018486293
0.00807105,-0.01528689,0.014821105
-0.015141809,-0.020173807,0.001382081
-0.027359104,-0.020173807,0.000160352
-0.018806998,-0.01650862,-0.003504837
0.00440586,-0.01406516,-0.003504837
0.019066613,-0.006734784,-0.008391755
0.00807105,-0.004291325,-0.005948295
-0.016363539,0.000595593,-0.002283107
-0.03591121,-0.003069595,-0.001061378
-0.023693915,0.000595593,0.011155916
0.010514509,0.003039052,0.016042834
0.026396994,0.009147699,0.013599375
0.03006218,0.012812887,0.011155916
0.020288344,0.009147699,0.006268999
0.005627591,0.00670424,0.00382554
-0.009033162,0.011591158,0.009934187
-0.007811433,0.012812887,0.017264564
0.019066613,0.001817322,0.008712458
0.052053314,0.010369428,0.00504727
0.032505643,0.012812887,-0.010835214
0.001962405,0.009147699,-0.012056943
-0.021250457,0.003039052,-0.001061378
-0.027359104,-0.001847866,0.012377646
0.003184132,-0.000626137,0.013599375
0.03006218,-0.009178243,0.018486293
0.025175262,-0.007956513,0.016042834
-0.006589703,-0.005513054,0.011155916
-0.023693915,-0.012843431,0.009934187
-0.010254892,-0.01528689,0.016042834
0.01173624,-0.011621702,0.012377646
0.021510076,-0.023838997,0.011155916
0.017844886,-0.017730348,0.014821105
-0.023693915,-0.021395538,0.022151481
-0.040798128,-0.032391105,0.022151481
0.015401427,-0.028725915,0.017264564
0.050831582,-0.01895208,0.016042834
0.009292778,-0.01895208,0.008712458
-0.048128504,-0.020173807,-0.001061378
-0.051793694,-0.02261727,0.002603811
-0.001702786,-0.01528689,-0.001061378
0.03128391,-0.01650862,-0.004726566
0.014179695,-0.028725915,-0.013278673
-0.016363539,-0.01528689,-0.009613484
-0.027359104,-0.01528689,-0.003504837
-0.021250457,-0.01406516,0.000160352
-0.010254892,-0.012843431,0.006268999
-0.017585268,-0.020173807,0.008712458
-0.021250457,-0.028725915,0.007490729
0.000740673,-0.027504187,0.012377646
-0.010254892,-0.032391105,0.012377646
-0.015141809,-0.032391105,0.008712458
-0.016363539,-0.026282456,0.02459494
-0.024915645,-0.03483456,0.014821105
-0.006589703,-0.051938776,0.012377646
0.019066613,-0.04705186,-0.001061378
-0.023693915,-0.06171261,0.00382554
-0.016363539,-0.048273586,0.009934187
0.010514509,-0.020173807,0.006268999
-0.000481058,-0.001847866,0.007490729
-0.010254892,-0.007956513,-0.001061378
-0.029802563,-0.01895208,-0.005948295
-0.022472186,-0.028725915,-0.007170025
0.01173624,-0.033612832,-0.003504837
0.015401427,-0.027504187,-0.012056943
-0.006589703,-0.021395538,-0.010835214
-0.001702786,-0.021395538,-0.004726566
-0.011476621,-0.011621702,0.006268999
-0.016363539,-0.012843431,0.011155916
-0.005367976,-0.01650862,0.011155916
0.034949098,-0.02261727,0.014821105
0.056940224,-0.01895208,0.002603811
0.023953531,-0.01406516,0.00382554
-0.004146244,-0.012843431,-0.001061378
-0.010254892,-0.007956513,-0.003504837
0.019066613,-0.001847866,-0.005948295
0.028840449,0.00792597,-0.009613484
0.006849323,0.015256346,-0.014500402
0.006849323,0.00792597,-0.009613484
-0.009033162,0.012812887,-0.007170025
-0.015141809,0.009147699,0.001382081
0.003184132,-0.001847866,0.001382081
0.038614284,0.003039052,0.009934187
0.033727366,0.00792597,0.001382081
-0.012698351,0.001817322,0.001382081
-0.031024292,-0.000626137,0.00382554
-0.012698351,-0.005513054,0.002603811
0.022731803,-0.003069595,0.00504727
0.026396994,0.001817322,0.002603811
0.000740673,0.005482511,-0.001061378
-0.012698351,0.001817322,-0.007170025
-0.007811433,-0.004291325,-0.012056943
-0.004146244,-0.001847866,-0.008391755
-0.015141809,-0.012843431,-0.001061378
-0.026137374,-0.021395538,0.00504727
-0.016363539,-0.01895208,0.009934187
0.010514509,-0.02261727,0.007490729
0.038614284,-0.020173807,0.00504727
0.014179695,-0.01895208,0.00382554
-0.020028727,-0.021395538,0.002603811
-0.018806998,-0.025060724,0.014821105
0.001962405,-0.01406516,0.013599375
0.020288344,-0.004291325,0.017264564
0.021510076,0.009147699,0.018486293
-0.004146244,0.004260781,0.014821105
-0.023693915,0.005482511,0.00382554
-0.028580833,-0.005513054,0.006268999
0.000740673,-0.009178243,0.014821105
0.000740673,-0.006734784,0.014821105
-0.011476621,-0.004291325,0.008712458
-0.005367976,0.001817322,0.00382554
0.01173624,0.004260781,-0.007170025
0.001962405,-0.000626137,-0.01816559
-0.012698351,-0.009178243,-0.015722131
-0.016363539,-0.01895208,-0.015722131
-0.031024292,-0.023838997,-0.013278673
-0.031024292,-0.025060724,-0.013278673
-0.005367976,-0.029947642,-0.005948295
-0.011476621,-0.027504187,-0.012056943
-0.009033162,-0.031169374,-0.010835214
0.006849323,-0.03605629,-0.004726566
0.00807105,-0.032391105,-0.013278673
-0.018806998,-0.028725915,-0.013278673
-0.027359104,-0.021395538,-0.009613484
-0.005367976,-0.011621702,-0.003504837
0.01173624,-0.009178243,-0.004726566
-0.001702786,-0.006734784,-0.009613484
0.006849323,-0.020173807,-0.010835214
0.015401427,-0.026282456,-0.010835214
0.021510076,-0.026282456,0.006268999
0.003184132,-0.037278023,0.011155916
-0.007811433,-0.055603962,0.013599375
0.00807105,-0.07515163,0.011155916
0.005627591,-0.11180351,0.001382081
-0.028580833,-0.19121593,-0.014500402
-0.11165844,-0.30728024,-0.021830779
-0.17763183,-0.39280128,-0.03649153
-0.21672717,-0.5577347,-0.07436515
-0.24482694,-0.8448412,-0.15255584
-0.23627484,-1.1246172,-0.21975096
-0.12509745,-1.261451,-0.26862013
-0.08722384,-1.2981029,-0.28083742
-0.12021054,-1.4214975,-0.34558907
-0.11654535,-1.4691449,-0.36880195
-0.05790234,-1.3628545,-0.39567998
-0.046906777,-1.2944376,-0.41156247
-0.09211077,-1.2467902,-0.41156247
-0.088445574,-1.1857038,-0.40301037
-0.06767617,-1.1087347,-0.37002367
-0.020028727,-0.98167485,-0.32604143
-0.004146244,-0.7971937,-0.26128975
-0.028580833,-0.60904735,-0.20020328
-0.026137374,-0.48198754,-0.15011238
-0.016363539,-0.35248423,-0.10368665
-0.03713294,-0.28651083,-0.07558687
0.09603557,-0.26940662,-0.0768086
0.07160099,-0.15089886,0.000160352
0.043501202,0.08978184,-0.027939426
-0.01392008,0.16552906,0.035590507
0.00807105,-0.012843431,0.018486293
0.01173624,-0.14112502,0.038033966
0.0642706,-0.09836449,0.04414261
0.12780054,-0.056825694,0.04414261
0.14979167,-0.043386668,0.04414261
0.12291363,-0.04216494,0.038033966
0.04960985,-0.044608396,0.041699156
0.010514509,-0.027504187,0.035590507
0.020288344,-0.012843431,0.02581667
0.022731803,-0.01650862,0.011155916
0.000740673,0.001817322,-0.001061378
-0.03713294,0.014034617,-0.010835214
-0.05545888,0.005482511,-0.021830779
-0.05423715,0.005482511,-0.023052508
-0.039576396,0.017699804,-0.023052508
-0.044463314,0.018921535,-0.015722131
-0.049350232,-0.000626137,-0.01694386
-0.039576396,-0.012843431,-0.015722131
-0.028580833,-0.01650862,-0.010835214
-0.016363539,-0.01650862,0.000160352
-0.015141809,-0.004291325,0.00504727
-0.016363539,-0.010399972,0.006268999
-0.022472186,-0.007956513,0.008712458
-0.01392008,-0.003069595,0.00504727
-0.006589703,-0.01650862,0.001382081
-0.006589703,0.005482511,0.001382081
-0.018806998,0.010369428,-0.001061378
-0.024915645,0.011591158,0.000160352
-0.010254892,0.00670424,0.00382554
0.003184132,0.000595593,-0.002283107
0.016623158,0.021364994,-0.005948295
0.003184132,0.009147699,-0.001061378
-0.031024292,-0.001847866,-0.001061378
-0.01392008,-0.004291325,0.000160352
0.001962405,0.00792597,0.009934187
0.019066613,0.012812887,0.011155916
0.014179695,-0.006734784,0.009934187
0.012957968,-0.000626137,0.007490729
0.010514509,0.003039052,0.008712458
0.000740673,-0.004291325,0.013599375
-0.005367976,-0.010399972,0.013599375
-0.004146244,-0.01406516,0.012377646
