gx,gy,gz
0.08992693,0.032360557,0.000160352
0.08015309,0.038469207,0.013599375
0.0764879,0.043356124,0.018486293
0.099700764,0.055573415,0.018486293
0.12291363,0.08000801,0.02337321
0.13268745,0.08733839,0.035590507
0.13390918,0.08978184,0.057581637
0.12535708,0.15209004,0.06735548
0.13390918,0.20340267,0.066133745
0.14856994,0.22050689,0.06735548
0.13268745,0.26448914,0.07712931
0.09481384,0.31946698,0.09545525
0.06671406,0.35856232,0.121111564
0.06182715,0.4025446,0.14188096
0.07526617,0.47707006,0.17120247
0.1180267,0.56747806,0.19197187
0.14856994,0.62856454,0.1968588
0.13757437,0.7006466,0.1968588
0.13390918,0.7592896,0.18219803
0.19621739,0.8044936,0.1809763
0.29029056,0.90956235,0.18586323
0.31594688,0.97675747,0.19563706
0.32449898,0.9620967,0.20052397
0.36359432,0.93521863,0.19441533
0.43445462,1.02807,0.19808051
0.42590252,1.1343604,0.21640646
0.34649011,1.1196997,0.22740202
0.30128613,1.0610567,0.22618029
0.35137704,1.1087042,0.22740202
0.41124177,1.1612386,0.2347324
0.43078944,1.1710124,0.24206278
0.37336814,1.1025956,0.25061488
0.28906882,0.9779792,0.25305834
0.23531273,0.9339969,0.2469497
0.22553888,0.9205579,0.24450624
0.19866085,0.8325934,0.23961931
0.15956551,0.7104204,0.22129337
0.12780054,0.6603295,0.2225151
0.09603557,0.6261211,0.22495857
0.069157526,0.5259393,0.20418917
0.08015309,0.4245357,0.1846415
0.08381827,0.35978404,0.1638721
0.039836016,0.29381067,0.14188096
-0.027359104,0.17652462,0.11255946
-0.040798128,0.09833395,0.07712931
-0.005367976,0.09589049,0.06246855
0.00440586,0.09589049,0.039255694
-0.028580833,0.028695371,0.008712458
-0.03346775,-0.012843431,-0.01694386
-0.012698351,0.011591158,-0.007170025
-0.03346775,0.011591158,-0.003504837
-0.05790234,0.001817322,-0.012056943
-0.049350232,0.00792597,-0.010835214
-0.03346775,0.010369428,-0.026717696
-0.03591121,0.001817322,-0.041378446
-0.03591121,-0.009178243,-0.046265364
-0.027359104,-0.009178243,-0.041378446
-0.03835467,-0.007956513,-0.041378446
-0.03346775,0.000595593,-0.031604614
-0.024915645,0.003039052,-0.031604614
0.001962405,-0.004291325,-0.025495967
0.014179695,-0.01895208,-0.029161155
0.026396994,-0.017730348,-0.03282634
0.00807105,-0.011621702,-0.02060905
-0.020028727,-0.007956513,-0.015722131
-0.049350232,-0.023838997,-0.004726566
-0.044463314,-0.01528689,0.002603811
-0.03591121,0.00670424,0.016042834
